"circuit","tournament","country","year","date","gender","match_num","w_player1","w_p1_birthdate","w_p1_age","w_p1_hgt","w_p1_country","w_player2","w_p2_birthdate","w_p2_age","w_p2_hgt","w_p2_country","w_rank","l_player1","l_p1_birthdate","l_p1_age","l_p1_hgt","l_p1_country","l_player2","l_p2_birthdate","l_p2_age","l_p2_hgt","l_p2_country","l_rank","score","duration","bracket","round","w_p1_tot_attacks","w_p1_tot_kills","w_p1_tot_errors","w_p1_tot_hitpct","w_p1_tot_aces","w_p1_tot_serve_errors","w_p1_tot_blocks","w_p1_tot_digs","w_p2_tot_attacks","w_p2_tot_kills","w_p2_tot_errors","w_p2_tot_hitpct","w_p2_tot_aces","w_p2_tot_serve_errors","w_p2_tot_blocks","w_p2_tot_digs","l_p1_tot_attacks","l_p1_tot_kills","l_p1_tot_errors","l_p1_tot_hitpct","l_p1_tot_aces","l_p1_tot_serve_errors","l_p1_tot_blocks","l_p1_tot_digs","l_p2_tot_attacks","l_p2_tot_kills","l_p2_tot_errors","l_p2_tot_hitpct","l_p2_tot_aces","l_p2_tot_serve_errors","l_p2_tot_blocks","l_p2_tot_digs"
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",3,"Gabriele Jobst",1972-08-01,31.6030116,70,"Canada","Patricia Stragliotto",1972-02-23,32.0410678,70,"Canada","30, Q9","Hilde Schjerven",1972-07-15,31.6495551,70,"Norway","Toril Oyan",,,,"Norway","Q24","21-5, 21-12","0:30","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",4,"Catalina Maria Pol",1981-10-30,22.3572895,69,"Spain","Ester Alcon",1970-10-26,33.3689254,68,"Spain","Q8","Miwako Suzuki",,,,"Japan","Sachie Oguri",1978-11-23,25.2922656,66,"Japan","Q25","21-12, 21-14","0:31","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",6,"Claire Jaouen",1979-02-13,25.0677618,72,"France","Tatiana Barrera",1981-05-09,22.8336756,70,"France","Q12","Chrisi Gschweidl",1980-05-20,23.8028747,69,"Austria","Sabine Swoboda",1975-03-23,28.9637235,69,"Austria","Q21","21-16, 21-16","0:39","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",7,"Juliana Felisberta",1983-07-22,20.6324435,70,"Brazil","Larissa Franca",1982-04-14,21.9028063,69,"Brazil","28, Q13","Karin Trussel",1976-02-03,28.0958248,70,"Switzerland","Nadia Erni",1977-06-26,26.7022587,70,"Switzerland","Q20","21-13, 21-15","0:36","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",10,"Ana Richa",2066-12-03,37.2648871,69,"Brazil","Vanilda Leao",1977-02-12,27.0691307,69,"Brazil","Q19","Marie-Andree Lessard",1977-12-06,26.255989,66,"Canada","Sarah Maxwell",1977-04-30,26.8583162,69,"Canada","Q14","21-19, 21-14","0:40","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",11,"Annik Skrivan",1978-09-02,25.5167693,73,"Switzerland","Isabelle Forrer",1982-03-28,21.9493498,70,"Switzerland","Q22","Julia Willand",1972-04-06,31.9233402,70,"South Africa","Leigh-Ann Naidoo",1976-07-12,27.6577687,72,"South Africa","Q11","12-21, 21-16, 19-17","0:53","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",12,"Kerri Pottharst",2065-06-25,38.7049966,72,"Australia","Summer Lochowicz",1978-03-30,25.9438741,70,"Australia","10, Q6","Alejandra Garcia",,,,"Venezuela","Yadeizi Abreu",,,,"Venezuela","Q27","21-13, 21-15","0:29","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",13,"Annamaria Solazzi",2065-12-10,38.2450376,69,"Italy","Laura Bruschini",2066-08-26,37.5359343,69,"Italy","31, Q7","Bryce Barry",,,68,"Canada","Natalie Lukiw",1973-04-12,30.9075975,72,"Canada","Q26","21-17, 21-14","0:44","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",14,"Merel Mooren",1982-09-22,21.4620123,73,"Netherlands","Sanne Keizer",1985-02-06,19.0855578,71,"Netherlands","Q23","Barbara Hansel",1983-09-18,20.4736482,73,"Austria","Sara Montagnolli",1978-12-02,25.2676249,67,"Austria","Q10","21-14, 21-18","0:37","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",15,"Mayra Huerta",1970-09-14,33.4839151,70,"Mexico","Teresa Galindo",1970-11-12,33.3223819,64,"Mexico","Q18","Cecilie Josefsen",1980-05-03,23.8494182,70,"Norway","Kristine Wiig",1978-05-28,25.7823409,70,"Norway","Q15","21-14, 21-15","0:34","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",17,"Carrie Dodd",1974-05-19,29.8069815,72,"United States","Nancy Reynolds",1970-11-24,33.2895277,69,"United States","16, Q1","Emilia Nystrom",1983-09-13,20.4873374,70,"Finland","Erika Nystrom",1983-09-13,20.4873374,70,"Finland","Q16","21-15, 25-23","0:42","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",18,"Gabriele Jobst",1972-08-01,31.6030116,70,"Canada","Patricia Stragliotto",1972-02-23,32.0410678,70,"Canada","30, Q9","Catalina Maria Pol",1981-10-30,22.3572895,69,"Spain","Ester Alcon",1970-10-26,33.3689254,68,"Spain","Q8","23-21, 26-24","0:49","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",19,"Ethel-Julie Arjona",1981-06-12,22.7405886,69,"France","Virginie Kadjo",1973-05-03,30.8501027,70,"France","25, Q5","Claire Jaouen",1979-02-13,25.0677618,72,"France","Tatiana Barrera",1981-05-09,22.8336756,70,"France","Q12","21-19, 21-19","0:48","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",20,"Juliana Felisberta",1983-07-22,20.6324435,70,"Brazil","Larissa Franca",1982-04-14,21.9028063,69,"Brazil","28, Q13","Talita Antunes",1982-08-29,21.5277207,71,"Brazil","Tatiana Minello",1970-03-01,34.0232717,66,"Brazil","27, Q4","21-11, 21-15","0:40","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",21,"Imara Esteves Ribalta",1978-04-15,25.9000684,70,"Cuba","Milagros Crespo",1979-02-04,25.0924025,68,"Cuba","18, Q3","Ana Richa",2066-12-03,37.2648871,69,"Brazil","Vanilda Leao",1977-02-12,27.0691307,69,"Brazil","Q19","21-19, 21-18","0:45","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",22,"Kerri Pottharst",2065-06-25,38.7049966,72,"Australia","Summer Lochowicz",1978-03-30,25.9438741,70,"Australia","10, Q6","Annik Skrivan",1978-09-02,25.5167693,73,"Switzerland","Isabelle Forrer",1982-03-28,21.9493498,70,"Switzerland","Q22","21-16, 21-12","0:39","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",23,"Annamaria Solazzi",2065-12-10,38.2450376,69,"Italy","Laura Bruschini",2066-08-26,37.5359343,69,"Italy","31, Q7","Merel Mooren",1982-09-22,21.4620123,73,"Netherlands","Sanne Keizer",1985-02-06,19.0855578,71,"Netherlands","Q23","21-12, 28-26","0:49","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",24,"Kathrine Maaseide",1976-12-18,27.2224504,72,"Norway","Susanne Glesnes",1974-12-01,29.2703628,70,"Norway","26, Q2","Mayra Huerta",1970-09-14,33.4839151,70,"Mexico","Teresa Galindo",1970-11-12,33.3223819,64,"Mexico","Q18","21-18, 21-11","0:38","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",1,"Kerri Walsh Jennings",1978-08-15,25.5660507,75,"United States","Misty May-Treanor",1977-07-30,26.6091718,69,"United States","1","Mika Teru Saiki",1971-09-25,32.4544832,68,"Japan","Satoko Urata",1980-12-22,23.211499,69,"Japan","32","21-14, 21-17","0:31","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",2,"Angela Clarke",1975-11-02,28.3504449,73,"Australia","Kylie Gerlic",1975-03-06,29.0102669,68,"Australia","17","Carrie Dodd",1974-05-19,29.8069815,72,"United States","Nancy Reynolds",1970-11-24,33.2895277,69,"United States","16, Q1","21-18, 21-17","0:39","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",3,"Okka Rau",1977-01-05,27.1731691,71,"Germany","Stephanie Pohl",1978-05-07,25.8398357,73,"Germany","9","Renata Ribeiro",1981-12-07,22.2532512,69,"Brazil","Shaylyn Bede",1981-12-12,22.2395619,65,"Brazil","24","21-19, 21-18","0:46","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",4,"Danja Musch",1971-04-14,32.9034908,70,"Germany","Susanne Lahme",2068-09-10,35.4934976,72,"Germany","8","Ethel-Julie Arjona",1981-06-12,22.7405886,69,"France","Virginie Kadjo",1973-05-03,30.8501027,70,"France","25, Q5","23-21, 25-23","0:47","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",5,"Juliana Felisberta",1983-07-22,20.6324435,70,"Brazil","Larissa Franca",1982-04-14,21.9028063,69,"Brazil","28, Q13","Annett Davis",1973-09-22,30.4613279,71,"United States","Jenny Johnson Jordan",1973-06-08,30.75154,70,"United States","5","21-19, 10-21, 15-11","0:52","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",6,"Annie Martin",1981-09-07,22.5023956,67,"Canada","Guylaine Dumont",2067-10-09,36.4161533,69,"Canada","21","Dalixia Fernandez Grasset",1977-11-26,26.2833676,69,"Cuba","Tamara Larrea Peraza",1973-11-25,30.2861054,72,"Cuba","12","17-21, 21-16, 15-11","0:53","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",7,"Lu Wang",1982-08-08,21.5852156,74,"China","Wenhui You",1979-10-20,24.386037,70,"China","13","Ingrid Torlen",1979-07-21,24.6351814,69,"Norway","Nila Ann Hakedal",1979-06-13,24.7392197,70,"Norway","20","22-20, 21-17","0:41","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",8,"Fei Wang",1981-08-06,22.5900068,72,"China","Jia Tian",1981-02-09,23.0773443,70,"China","4","Jackie Silva",2062-02-13,42.0670773,67,"Brazil","Luciana Rosario",1976-06-07,27.7535934,69,"Brazil","29","21-14, 21-17","0:39","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",9,"Ana Paula Henkel",1972-02-13,32.0684463,72,"Brazil","Sandra Pires",1973-06-16,30.7296372,69,"Brazil","3","Gabriele Jobst",1972-08-01,31.6030116,70,"Canada","Patricia Stragliotto",1972-02-23,32.0410678,70,"Canada","30, Q9","21-17, 21-11","0:40","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",10,"Efthalia Koutroumanidou",1982-10-07,21.4209446,70,"Greece","Vasiliki Arvaniti",1985-03-17,18.9787817,72,"Greece","14","Andrea Ahmann",2068-11-19,35.301848,66,"Germany","Jana Vollmer",1973-05-05,30.844627,73,"Germany","19","21-18, 21-12","0:39","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",11,"Efi Sfyri",1971-01-08,33.1663244,71,"Greece","Vasso Karadassiou",1973-01-06,31.1704312,72,"Greece","11","Chiaki Kusuhara",1975-11-01,28.3531828,69,"Japan","Ryo Tokuno",1974-08-27,29.5331964,,"Japan","22","21-19, 21-11","0:38","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",12,"Nicole Schnyder-Benoit",1973-03-13,30.9897331,69,"Switzerland","Simone Kuhn",1980-09-02,23.5154004,72,"Switzerland","6","Talita Antunes",1982-08-29,21.5277207,71,"Brazil","Tatiana Minello",1970-03-01,34.0232717,66,"Brazil","27, Q4","19-21, 21-15, 15-13","0:55","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",13,"Elaine Youngs",1970-02-14,34.0643395,72,"United States","Holly McPeak",1969-05-15,34.8172485,67,"United States","7","Kathrine Maaseide",1976-12-18,27.2224504,72,"Norway","Susanne Glesnes",1974-12-01,29.2703628,70,"Norway","26, Q2","21-17, 21-14","0:36","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",14,"Kerri Pottharst",2065-06-25,38.7049966,72,"Australia","Summer Lochowicz",1978-03-30,25.9438741,70,"Australia","10, Q6","Lina Yanchulova",1975-04-12,28.9089665,71,"Bulgaria","Petia Yanchulova",1978-07-03,25.6837782,70,"Bulgaria","23","26-24, 21-18","0:43","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",15,"Imara Esteves Ribalta",1978-04-15,25.9000684,70,"Cuba","Milagros Crespo",1979-02-04,25.0924025,68,"Cuba","18, Q3","Hilda Gaxiola",1972-07-14,31.652293,71,"Mexico","Mayra Garcia",1972-05-16,31.8138261,68,"Mexico","15","21-17, 21-16","0:39","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",16,"Adriana Behar",1969-02-14,35.063655,71,"Brazil","Shelda Bede",1973-01-01,31.1841205,65,"Brazil","2","Annamaria Solazzi",2065-12-10,38.2450376,69,"Italy","Laura Bruschini",2066-08-26,37.5359343,69,"Italy","31, Q7","21-18, 21-19","0:45","Winner's Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",17,"Kerri Walsh Jennings",1978-08-15,25.5660507,75,"United States","Misty May-Treanor",1977-07-30,26.6091718,69,"United States","1","Angela Clarke",1975-11-02,28.3504449,73,"Australia","Kylie Gerlic",1975-03-06,29.0102669,68,"Australia","17","21-15, 21-11","0:36","Winner's Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",18,"Okka Rau",1977-01-05,27.1731691,71,"Germany","Stephanie Pohl",1978-05-07,25.8398357,73,"Germany","9","Danja Musch",1971-04-14,32.9034908,70,"Germany","Susanne Lahme",2068-09-10,35.4934976,72,"Germany","8","17-21, 21-18, 15-10","0:52","Winner's Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",19,"Juliana Felisberta",1983-07-22,20.6324435,70,"Brazil","Larissa Franca",1982-04-14,21.9028063,69,"Brazil","28, Q13","Annie Martin",1981-09-07,22.5023956,67,"Canada","Guylaine Dumont",2067-10-09,36.4161533,69,"Canada","21","21-19, 21-19","0:46","Winner's Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",20,"Fei Wang",1981-08-06,22.5900068,72,"China","Jia Tian",1981-02-09,23.0773443,70,"China","4","Lu Wang",1982-08-08,21.5852156,74,"China","Wenhui You",1979-10-20,24.386037,70,"China","13","17-21, 21-19, 15-7","0:53","Winner's Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",21,"Ana Paula Henkel",1972-02-13,32.0684463,72,"Brazil","Sandra Pires",1973-06-16,30.7296372,69,"Brazil","3","Efthalia Koutroumanidou",1982-10-07,21.4209446,70,"Greece","Vasiliki Arvaniti",1985-03-17,18.9787817,72,"Greece","14","11-21, 21-19, 16-14","0:54","Winner's Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",22,"Nicole Schnyder-Benoit",1973-03-13,30.9897331,69,"Switzerland","Simone Kuhn",1980-09-02,23.5154004,72,"Switzerland","6","Efi Sfyri",1971-01-08,33.1663244,71,"Greece","Vasso Karadassiou",1973-01-06,31.1704312,72,"Greece","11","21-15, 21-14","0:32","Winner's Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",23,"Elaine Youngs",1970-02-14,34.0643395,72,"United States","Holly McPeak",1969-05-15,34.8172485,67,"United States","7","Kerri Pottharst",2065-06-25,38.7049966,72,"Australia","Summer Lochowicz",1978-03-30,25.9438741,70,"Australia","10, Q6","21-19, 18-21, 15-8","0:57","Winner's Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",24,"Adriana Behar",1969-02-14,35.063655,71,"Brazil","Shelda Bede",1973-01-01,31.1841205,65,"Brazil","2","Imara Esteves Ribalta",1978-04-15,25.9000684,70,"Cuba","Milagros Crespo",1979-02-04,25.0924025,68,"Cuba","18, Q3","21-17, 21-18","0:41","Winner's Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",41,"Kerri Walsh Jennings",1978-08-15,25.5660507,75,"United States","Misty May-Treanor",1977-07-30,26.6091718,69,"United States","1","Okka Rau",1977-01-05,27.1731691,71,"Germany","Stephanie Pohl",1978-05-07,25.8398357,73,"Germany","9","21-17, 21-13","0:37","Winner's Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",42,"Juliana Felisberta",1983-07-22,20.6324435,70,"Brazil","Larissa Franca",1982-04-14,21.9028063,69,"Brazil","28, Q13","Fei Wang",1981-08-06,22.5900068,72,"China","Jia Tian",1981-02-09,23.0773443,70,"China","4","15-21, 24-22, 15-9","1:02","Winner's Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",43,"Ana Paula Henkel",1972-02-13,32.0684463,72,"Brazil","Sandra Pires",1973-06-16,30.7296372,69,"Brazil","3","Nicole Schnyder-Benoit",1973-03-13,30.9897331,69,"Switzerland","Simone Kuhn",1980-09-02,23.5154004,72,"Switzerland","6","16-21, 21-17, 15-12","0:58","Winner's Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",44,"Adriana Behar",1969-02-14,35.063655,71,"Brazil","Shelda Bede",1973-01-01,31.1841205,65,"Brazil","2","Elaine Youngs",1970-02-14,34.0643395,72,"United States","Holly McPeak",1969-05-15,34.8172485,67,"United States","7","21-18, 22-20","0:52","Winner's Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",53,"Kerri Walsh Jennings",1978-08-15,25.5660507,75,"United States","Misty May-Treanor",1977-07-30,26.6091718,69,"United States","1","Juliana Felisberta",1983-07-22,20.6324435,70,"Brazil","Larissa Franca",1982-04-14,21.9028063,69,"Brazil","28, Q13","18-21, 24-22, 15-8","1:00","Winner's Bracket","Round 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Fortaleza","Brazil",2004,2004-03-09,"W",54,"Adriana Behar",1969-02-14,35.063655,71,"Brazil","Shelda Bede",1973-01-01,31.1841205,65,"Brazil","2","Ana Paula Henkel",1972-02-13,32.0684463,72,"Brazil","Sandra Pires",1973-06-16,30.7296372,69,"Brazil","3","22-20, 18-21, 15-11","1:05","Winner's Bracket","Round 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
